2019-06-04 19:02:02,"b'RT @KarlaCalle: Salvador dice q quieren acabar con la corrupci\xc3\xb3n,y x eso han pedido q una persona con una sentencia d m\xc3\xa1s d 4 a\xc3\xb1os en prime\xe2\x80\xa6'"
2019-06-04 19:02:02,"b'RT @canalN_: [LO \xc3\x9aLTIMO] #Cuesti\xc3\xb3nDeConfianza Humberto Morales (Frente Amplio): ""Hemos asumido la lucha contra la corrupci\xc3\xb3n, caiga quien c\xe2\x80\xa6'"
2019-06-04 19:02:00,"b'RT @MashiRafael: ""En Ecuador se han cooptado las diferentes funciones del Estado convirti\xc3\xa9ndolas en espacios de alta corrupci\xc3\xb3n""- Videos de\xe2\x80\xa6'"
2019-06-04 19:01:59,b'RT @IsraelGuerr1: @IvanGrandaM ahora si decimos con orgullo que se combate la corrupci\xc3\xb3n.  #RecuperamosLoRobado'
2019-06-04 19:01:58,"b'RT @luisgonzaloseg: El Tribunal Supremo, el que se arrodilla ante la banca, el que destroza a los denunciantes de corrupci\xc3\xb3n, el que proteg\xe2\x80\xa6'"
2019-06-04 19:01:58,"b'RT @SantiagoBasabeS: M\xc3\xa1s all\xc3\xa1 de que con los \xc3\xbaltimos esc\xc3\xa1ndalos caigan los dos exiliados, el de Latacunga y el de Bruselas, el combate a la\xe2\x80\xa6'"
2019-06-04 19:01:57,b'RT @gonzalesposadal: Maduro ofreci\xc3\xb3:1.-Cerrar el Congreso.2.-Reorganizar el sistema de justicia. 3.-Luchar firmemente contra la corrupci\xc3\xb3n\xe2\x80\xa6'
2019-06-04 19:01:57,"b'RT @Gestionpe: ""En nuestro pa\xc3\xads, se calcula que se pierden 10 mil millones de soles por a\xc3\xb1o. La corrupci\xc3\xb3n nos trae retraso. Esto no es nor\xe2\x80\xa6'"
2019-06-04 19:01:57,"b'RT @renedeleonvega1: Objeto Comercial. Lo q se sabe 5 millones y una Blindada... Sucio...La historia y el Pueblo te Juzgar\xc3\xa1 Victor Cruz, y\xe2\x80\xa6'"
2019-06-04 19:01:54,"b'RT @SebastianRemse: Extra\xc3\xb1o la corrupci\xc3\xb3n donde hab\xc3\xada medicamentos, se constru\xc3\xada un aeropuerto de primer mundo, hab\xc3\xada comedores comunitario\xe2\x80\xa6'"
2019-06-04 19:01:54,b'RT @Jakelihur: @IvanGrandaM 20 millones recuperados es un gran resultado de la lucha contra la corrupci\xc3\xb3n  #RecuperamosLoRobado @lenin @iva\xe2\x80\xa6'
2019-06-04 19:01:53,b'@IvanGrandaM @DoraOrdonezC @inmobiliarec @nicoissa El remate de los bienes producto de la corrupci\xc3\xb3n  es un hecho y todo ir\xc3\xa1 al pago de los jubilados  #RecuperamosLoRobado @lenin @ivangrandam'
2019-06-04 19:01:51,"b'RT @bastogne1943: #Bienvenidos13\nNo es el ""padre de la corrupci\xc3\xb3n""?\nPodr\xc3\xadan tocar el tema MOP GATE, cr\xc3\xadsis en FFEE, la est\xc3\xa1fa del CAE, crea\xe2\x80\xa6'"
2019-06-04 19:01:51,"b'RT @El_Universal_Mx: Destituyen a 15 jueces, algunos involucrados en delincuencia organizada https://t.co/UDrpf2iJQ9'"
2019-06-04 19:01:50,"b'Hola p\xc3\xbablico , este a\xc3\xb1o se lucha contra la corrupci\xc3\xb3n y bueno quer\xc3\xada advertir que en DIRCETUR Cusco est\xc3\xa1n pasando cosas muy irregulares como no pagar a sus contratados ni practicantes, me han contando q ni papeles les hacen firmar pero si los quieren explotar#Cuesti\xc3\xb3nDeConfianza'"
2019-06-04 19:01:49,"b'RT @canalN_: [LO \xc3\x9aLTIMO] #Cuesti\xc3\xb3nDeConfianza Ministra de la Producci\xc3\xb3n, Roc\xc3\xado Barrios: ""Un pa\xc3\xads sin corrupci\xc3\xb3n nos permite tener instituci\xe2\x80\xa6'"
2019-06-04 19:01:46,"b'RT @Renzoiban: Pemier dice q quiere ponerle barreras a corrupci\xc3\xb3n pero con reformas al Legislativo?Acaso Toledo,Humala,PPK eran parlamentar\xe2\x80\xa6'"
2019-06-04 19:01:44,"b'@JusticeVeraEC No hay crimen perfecto y ese jefe mafioso pagar\xc3\xa1 con c\xc3\xa1rcel tanta corrupci\xc3\xb3n y tanta maldad, es t\xc3\xadpico de los carteles, mandar a callar a aquellos que quieran hablar, Mart\xc3\xadnez sabe mucho y ese criminal es posible que vuelva a intentar atentar, esta vez fue un anuncio esa agresi\xc3\xb3n'"
2019-06-04 19:01:43,"b'RT @MashiRafael: ""En Ecuador se han cooptado las diferentes funciones del Estado convirti\xc3\xa9ndolas en espacios de alta corrupci\xc3\xb3n""- Videos de\xe2\x80\xa6'"
2019-06-04 19:01:42,"b'@LutherW30707186 @AOCoffice @realDonaldTrump Gringos flojos, todo quieren que un tercero arregle su patio, jard\xc3\xadn y hasta cuiden de sus cr\xc3\xados. \nEl nivel de profesionales con grado acad\xc3\xa9mico m\xc3\xadnimo en M\xc3\xa9xico es cerca del 80%.\nInovaci\xc3\xb3n y tecnolog\xc3\xada aplicada a la industria.\nNuestro problema? La corrupci\xc3\xb3n'"
2019-06-04 19:01:40,"b'RT @InSightCrime_es: Gobierno de Jimmy Morales contin\xc3\xbaa persecuci\xc3\xb3n de la exfiscal Thelma Aldana: ""ella entr\xc3\xb3 a Estados Unidos con un pasap\xe2\x80\xa6'"
2019-06-04 19:01:40,b'RT @luisesgo: Si tan s\xc3\xb3lo una parte de lo que se denuncia en esta investigaci\xc3\xb3n fuese cierto -y hay documentos que lo respaldan- deber\xc3\xada di\xe2\x80\xa6'
2019-06-04 19:01:37,b'RT @CesarinVivanc: Uno de los casos de corrupci\xc3\xb3n es el de Petroecuador al cual ahora de la ha incuatado 15 propiedades las cuales estan va\xe2\x80\xa6'
2019-06-04 19:01:37,"b'@hpititiminisky Me molesta que tapen el monte con un \xc3\xa1rbol. Qu\xc3\xa9 se hagan eco de su triste realidad y concentren su energ\xc3\xada en eso, dejando de hacer pol\xc3\xadtica al mejor postor y apoyando la corrupci\xc3\xb3n K'"
2019-06-04 19:01:36,b'@IvanGrandaM bien por el compromiso con los ecuatorianos al recuperar el dinero de los activos de la corrupci\xc3\xb3n de Petroecuador  #RecuperamosLoRobado @lenin @ivangrandam'
2019-06-04 19:01:35,"b'RT @GloriaElizo: Francisco Camps, procesado. Llueve sobre mojado. Otra vez la corrupci\xc3\xb3n  del PP. Otra vez G\xc3\xbcrtel. Otra vez la podredumbre\xe2\x80\xa6'"
2019-06-04 19:01:35,b'#Ent\xc3\xa9rate Destituyen a 15 jueces por acoso y corrupci\xc3\xb3n https://t.co/9reyPIMinm https://t.co/FKfiyQN8cx'
2019-06-04 19:01:34,b'RT @MaxKaiser75: Gran momento para discutir una reforma constitucional en materia electoral que aborde 3 temas:\n\n1. Invalidez de una elecci\xe2\x80\xa6'
2019-06-04 19:01:33,"b'RT @IvanGrandaM: Hoy participamos en las mesas de di\xc3\xa1logo del Eje \xe2\x80\x9cDemocracia y Reforma Institucional\xe2\x80\x9d, en el marco del #AcuerdoNacionalEcu\xe2\x80\xa6'"
2019-06-04 19:01:33,b'RT @gonzalesposadal: Maduro ofreci\xc3\xb3:1.-Cerrar el Congreso.2.-Reorganizar el sistema de justicia. 3.-Luchar firmemente contra la corrupci\xc3\xb3n\xe2\x80\xa6'
2019-06-04 19:01:31,"b'RT @margalmen: @FelipeCalderon Quien dice que no se puede construir una barda en cuesti\xc3\xb3n de meses y cobrar 620 mdd?, claro que se puede, e\xe2\x80\xa6'"
2019-06-04 19:01:30,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:29,b'RT @PPTenel13: El #Kirchnerismo / #PJ quiere tomar el poder y as\xc3\xad controlar la justicia y evitar ir a prisi\xc3\xb3n por corrupci\xc3\xb3n y #Cambiemos b\xe2\x80\xa6'
2019-06-04 19:01:29,"b'RT @MashiRafael: ""En Ecuador se han cooptado las diferentes funciones del Estado convirti\xc3\xa9ndolas en espacios de alta corrupci\xc3\xb3n""- Videos de\xe2\x80\xa6'"
2019-06-04 19:01:29,"b'Pero para hacer leyes anti corrupci\xc3\xb3n se demoran 100 a\xc3\xb1os y cuando las hacen, las penas son irrisorias y/o tienen letra chica. https://t.co/sy97jBLCSP'"
2019-06-04 19:01:28,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:25,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:25,"b'RT @noticiasec: ""La lucha contra la corrupci\xc3\xb3n es una gran farsa. Los corruptos son ellos"": @MashiRafael \nEl expresidente en entrevista con\xe2\x80\xa6'"
2019-06-04 19:01:25,"b'RT @MashiRafael: ""En Ecuador se han cooptado las diferentes funciones del Estado convirti\xc3\xa9ndolas en espacios de alta corrupci\xc3\xb3n""- Videos de\xe2\x80\xa6'"
2019-06-04 19:01:24,"b'RT @alexvallenilla: La corrupci\xc3\xb3n que hay tras la emigraci\xc3\xb3n de venezolanos, los refugios y los fondos que env\xc3\xadan otros pa\xc3\xadses, es simpleme\xe2\x80\xa6'"
2019-06-04 19:01:24,"b'RT @DiarioElPeruano: #Cuesti\xc3\xb3ndeConfianza Jefe de la PCM, Salvador del Solar: pedimos confianza porque urge salvar la democracia de la corr\xe2\x80\xa6'"
2019-06-04 19:01:22,"b'Pregunta capciosa:\nSe\xc3\xb1ores de @Areametropol  : est\xc3\xa1n cerradas o apagadas la ladrilleras y la fundici\xc3\xb3n de Guillermo Ochoa hoy ? \nLa vista de Las monta\xc3\xb1as en Medell\xc3\xadn a esta hora es espectacular . Es mejor que un ""d\xc3\xada sin carro"" !\nLa corrupci\xc3\xb3n es tan letal como la contaminaci\xc3\xb3n !'"
2019-06-04 19:01:22,b'Destituyen a 15 jueces por casos de corrupci\xc3\xb3n y acoso sexual - https://t.co/WjtueyCZ45'
2019-06-04 19:01:21,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:20,"b'RT @Gestionpe: ""En nuestro pa\xc3\xads, se calcula que se pierden 10 mil millones de soles por a\xc3\xb1o. La corrupci\xc3\xb3n nos trae retraso. Esto no es nor\xe2\x80\xa6'"
2019-06-04 19:01:20,b'@IvanGrandaM 20 millones recuperados es un gran resultado de la lucha contra la corrupci\xc3\xb3n  #RecuperamosLoRobado @lenin @ivangrandam'
2019-06-04 19:01:20,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:19,"b'RT @AntiTelevisaMx: Se han dado cuenta que todos los pseudoperiodistas que hay en M\xc3\xa9xico, no dicen nada cuando sale un esc\xc3\xa1ndalo de corrupc\xe2\x80\xa6'"
2019-06-04 19:01:18,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:17,b'RT @MaxKaiser75: Gran momento para discutir una reforma constitucional en materia electoral que aborde 3 temas:\n\n1. Invalidez de una elecci\xe2\x80\xa6'
2019-06-04 19:01:16,"b'Me hizo re\xc3\xadr en esta fr\xc3\xada y tensa \n\nYeni Vilcatoma asegura tener  V\xc3\x8dDEOS, donde Aparece, el premier Del Solar, llevando mujeres a Soldados a la Selva. Denuncia fue hecha en la radio local, la congresista incluir\xc3\xa1 en su denuncia al Cineasta Lombardi. \nLucha contra la corrupci\xc3\xb3n'"
2019-06-04 19:01:16,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:15,"b'RT @renedeleonvega1: Objeto Comercial. Lo q se sabe 5 millones y una Blindada... Sucio...La historia y el Pueblo te Juzgar\xc3\xa1 Victor Cruz, y\xe2\x80\xa6'"
2019-06-04 19:01:15,b'@IvanGrandaM ahora si decimos con orgullo que se combate la corrupci\xc3\xb3n.  #RecuperamosLoRobado'
2019-06-04 19:01:13,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:12,b'@EpicuroDeSamos_ @pastopolis Mil veces terroristas los gobiernos que generaron la aparici\xc3\xb3n de guerrillas con su corrupci\xc3\xb3n y abandono.'
2019-06-04 19:01:11,b'RT @andrespaezec: Alexis Mera delatado por Pamela Mart\xc3\xadnez. \xc3\x89sta era mano derecha de Correa. Alexis hombre de confianza del dictador desde\xe2\x80\xa6'
2019-06-04 19:01:11,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:09,b'RT @manolojim: El mejor ant\xc3\xaddoto contra la corrupci\xc3\xb3n es la honestidad y se debe de acompa\xc3\xb1ar con mecanismos que le garanticen a la ciudada\xe2\x80\xa6'
2019-06-04 19:01:08,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 19:01:08,b'RT @bettycriticona: \xf0\x9f\x94\x98 ATENCI\xc3\x93N TUITEROS\n\xe2\x80\xa2 Apoyemos marcha del\npr\xc3\xb3ximo domingo 9 de junio\n\xe2\x80\xa2 Participa haciendo tuits\ncon este HT\n#Junio9PorC\xe2\x80\xa6'
2019-06-04 19:01:06,"b'El primer paso que debe dar el Pa\xc3\xads, para salir de esta crisis de corrupci\xc3\xb3n, de mafias y de ladrones, es el cierre del Congreso!!'"
2019-06-04 19:01:06,"b'@IvanGrandaM @DoraOrdonezC @inmobiliarec @nicoissa El pa\xc3\xads hoy recupera un porcentaje de los bienes y dinero, producto de la corrupci\xc3\xb3n. Felicitaciones por cumplir con las expectativas de los ecuatorianos. @IvanGrandaM @Lenin #RecuperamosLoRobado'"
2019-06-04 19:01:04,b'RT @cnahonduras: Si la #CSJ por medio de los 15 magistrados debilitan la lucha contra la corrupci\xc3\xb3n admitiendo el amparo con suspensi\xc3\xb3n del\xe2\x80\xa6'
2019-06-04 19:01:04,"b'@VillamizarSal Diego, Noticias Uno siempre ser\xc3\xa1 parcializado, es un medio que naci\xc3\xb3 en la mafia con Peraf\xc3\xa1n y su director fue un beneficiario de la corrupci\xc3\xb3n de Juan M. Santos cuando les regal\xc3\xb3 el canal. Adelante con su labor'"
2019-06-04 19:01:04,"b'RT @AntiTelevisaMx: Se han dado cuenta que todos los pseudoperiodistas que hay en M\xc3\xa9xico, no dicen nada cuando sale un esc\xc3\xa1ndalo de corrupc\xe2\x80\xa6'"
2019-06-04 19:01:02,b'RT @alcaldeledezma: Maduro deberia estar fuera del poder.\nPorque tiene a m\xc3\xa1s del 90% de la poblaci\xc3\xb3n en pobreza.\nporque ha destruido la eco\xe2\x80\xa6'
2019-06-04 19:01:01,"b'RT @AnonymousMex_: Mam\xc3\xb3 el @PRI_Nacional, est\xc3\xa1n pagando su soberbia y corrupci\xc3\xb3n de tantas d\xc3\xa9cadas a expensas de #Mexico. https://t.co/Z3VO\xe2\x80\xa6'"
2019-06-04 19:00:59,"b'RT @SebastianRemse: Extra\xc3\xb1o la corrupci\xc3\xb3n donde hab\xc3\xada medicamentos, se constru\xc3\xada un aeropuerto de primer mundo, hab\xc3\xada comedores comunitario\xe2\x80\xa6'"
2019-06-04 19:00:59,b'RT @baches_mr: @Claudiashein @LaydaSansores @DenunciaAOCDMX Y la corrupci\xc3\xb3n no acaba. Seguimos destruyendo los pocos espacios libres que qu\xe2\x80\xa6'
2019-06-04 19:00:58,b'Uno de los casos de corrupci\xc3\xb3n es el de Petroecuador al cual ahora de la ha incuatado 15 propiedades las cuales estan valoradas aproximadamente en $5 millones. @Lenin @IvanGrandaM #RecuperamosLoRobado'
2019-06-04 19:00:56,b'RT @cnahonduras: Si la #CSJ por medio de los 15 magistrados debilitan la lucha contra la corrupci\xc3\xb3n admitiendo el amparo con suspensi\xc3\xb3n del\xe2\x80\xa6'
2019-06-04 19:00:54,b'RT @reyinaldpf77: Es tan grave este caso de corrupci\xc3\xb3n que este es el 4 informe en menos de 2 meses que @NoticiasUno y su equipo period\xc3\xadsti\xe2\x80\xa6'
2019-06-04 19:00:52,b'RT @LdiceR: C\xc3\xa9sar Vidal desvela el escandaloso caso de corrupci\xc3\xb3n por el que Zapatero apoya a Maduro en Venezuela https://t.co/Pln09O63My v\xe2\x80\xa6'
